speech_id,line_id,sentence_id,bert anger,nrc anger no 0,NRC anger,valence,arousal,dominance
S022,25,8,0.662864149,1,1,0.695333333,0.585333333,0.810333333
S022,25,9,0.6749506,,0,0.601833333,0.506333333,0.611666667
S022,25,10,0.708059192,,0,0.7245,0.3705,0.4665
S022,25,11,0.683134079,,0,0.673666667,0.607666667,0.679666667
S022,25,12,0.662665486,,0,0.6696,0.5016,0.6408
S022,25,13,0.662665486,,0,0.6696,0.5016,0.6408
S022,25,14,0.662665486,,0,0.6696,0.5016,0.6408
S022,25,15,0.672326863,,0,0.766,0.524333333,0.694333333
S022,25,16,0.658386946,,0,0.8125,0.551,0.8115
S022,25,17,0.646480083,,0,0.698,0.408,0.735
S022,25,18,0.658386946,,0,0.8125,0.551,0.8115
S022,25,19,0.673198521,,0,0.66825,0.352625,0.490625
S022,25,20,0.671505511,,0,0.806666667,0.487333333,0.707666667
S022,25,21,0.675198734,,0,0.796333333,0.554333333,0.683666667
S022,25,22,0.666205585,,0,0.758,0.472666667,0.640666667
S022,25,23,0.670813739,0.5,0.5,0.657,0.498666667,0.670333333
S022,25,24,0.681271851,1,1,0.729,0.781,0.8485
S023,0,0,0.647218287,,0,0.59,0.4945,0.49
S023,0,1,0.666869104,,0,0.698,0.2765,0.426
S023,0,2,0.666869104,,0,0.698,0.2765,0.426
S023,0,3,0.67629528,,0,0.958,0.353,0.526
S023,0,4,0.673561215,,0,0.958,0.353,0.526
S023,0,5,0.675320089,,0,0.711,0.3945,0.449
S023,1,0,0.700113118,,0,0.969,0.321,0.715
S023,1,1,0.705443025,,0,0.682,0.320333333,0.474666667
S023,1,2,0.664179265,,0,0.698,0.2765,0.426
S023,1,3,0.700113118,,0,0.969,0.321,0.715
S023,1,4,0.693968177,,0,0.958,0.353,0.526
S023,1,5,0.717797041,,0,0.679,0.30025,0.4945
S023,1,6,0.691206455,,0,0.616,0.377333333,0.482833333
S023,1,7,0.690560281,,0,0.958,0.353,0.526
S023,1,8,0.647218287,,0,0.59,0.4945,0.49
S023,1,9,0.647218287,,0,0.59,0.4945,0.49
S023,1,10,0.665323436,,0,0.616666667,0.409666667,0.511333333
S023,1,11,0.690100193,,0,0.67,0.24,0.554
S023,1,12,0.688587248,,0,0.732428571,0.494571429,0.700142857
S023,1,13,0.663000762,,0,0.543,0.411,0.77125
S023,1,14,0.656469941,,0,0.6685,0.375166667,0.668333333
S023,1,15,0.667456567,,0,0.689947368,0.456842105,0.683578947
S023,1,16,0.674954355,,0,0.735,0.376333333,0.595333333
S023,1,17,0.652323425,0.5,0.5,0.337,0.66,0.606
S023,1,18,0.705390811,,0,0.7894,0.3714,0.6782
S023,1,19,0.66743201,,0,0.915,0.75,0.918
S023,1,20,0.67364943,,0,0.5666,0.4651,0.6371
S023,1,21,0.689645946,,0,0.7658,0.548,0.6418
S023,2,0,0.687913239,,0,0.721,0.510285714,0.670714286
S023,2,1,0.681138933,,0,0.6738,0.4942,0.6478
S023,3,0,0.672500908,0.25,0.25,0.632071429,0.472714286,0.537142857
S023,3,1,0.676845551,0.125,0.125,0.648571429,0.4575,0.5505
S023,3,2,0.666638374,,0,0.7232,0.3398,0.6184
S023,3,3,0.674555182,,0,0.499,0.3415,0.3945
S023,3,4,0.700577676,,0,0.695909091,0.437636364,0.632909091
S023,3,5,0.661868751,,0,0.7365,0.3585,0.639
S023,3,6,0.684999585,,0,0.775666667,0.456666667,0.597333333
S023,3,7,0.678886652,,0,0.82275,0.36725,0.624
S023,3,8,0.683227241,,0,0.654,0.34125,0.53375
S023,3,9,0.610514402,,0,,,
S023,3,10,0.680562854,,0,0.677333333,0.574,0.627
S023,3,11,0.687596679,,0,0.719142857,0.45,0.648571429
S023,3,12,0.648772538,,0,0.579,0.53775,0.71
S023,4,0,0.721947372,,0,0.72,0.384,0.455333333
S023,4,1,0.704056025,,0,0.76425,0.4795,0.6335
S023,4,2,0.691025436,0.2,0.2,0.651111111,0.429,0.574666667
S023,4,3,0.665863574,,0,0.55,0.502666667,0.407333333
S023,4,4,0.671168864,,0,0.46,0.325,0.39
S023,4,5,0.668952823,,0,0.670571429,0.442714286,0.589571429
S023,4,6,0.67520988,,0,0.5742,0.445,0.5836
S023,4,7,0.674858451,,0,0.62625,0.5045,0.629
S023,4,8,0.683198631,,0,0.6696,0.5016,0.6408
S023,5,0,0.692929685,,0,0.712,0.536,0.658625
S023,5,1,0.672587991,,0,0.7405,0.292,0.59625
S023,5,2,0.676020503,,0,0.6146,0.4522,0.6795
S023,5,3,0.684264481,0.333333333,0.333333333,0.69275,0.468,0.7055
S023,5,4,0.671293437,0.333333333,0.333333333,0.568333333,0.491666667,0.691666667
S023,5,5,0.692394555,,0,0.501666667,0.467,0.745666667
S023,5,6,0.703766584,0.25,0.25,0.48525,0.552583333,0.522833333
S023,5,7,0.688497663,,0,0.6472,0.42,0.5784
S023,6,0,0.704859793,,0,0.689857143,0.416428571,0.574285714
S023,6,1,0.690623045,0.166666667,0.166666667,0.675777778,0.443111111,0.616333333
S023,6,2,0.691400111,,0,0.629,0.572,0.681
S023,6,3,0.713091969,0.25,0.25,0.4616,0.6276,0.6414
S023,6,4,0.704211414,0.25,0.25,0.545571429,0.611714286,0.623285714
S023,7,0,0.675252914,0.25,0.25,0.534375,0.404875,0.592125
S023,7,1,0.702216566,0.4,0.4,0.455333333,0.538833333,0.5335
S023,7,2,0.682471037,,0,0.594666667,0.572333333,0.698
S023,7,3,0.67801857,,0,0.702333333,0.458333333,0.628666667
S023,7,4,0.667110443,,0,0.7185,0.5675,0.666
S023,7,5,0.649297059,,0,0.698,0.571,0.558
S023,7,6,0.682089388,,0,0.60525,0.375875,0.543
S023,7,7,0.626034737,,0,0.6145,0.25,0.37
S023,7,8,0.665039837,0.2,0.2,0.544375,0.467625,0.5425
S023,7,9,0.66143471,,0,0.67,0.24,0.554
S023,8,0,0.665261924,,0,0.700333333,0.381833333,0.627666667
S023,8,1,0.686819732,,0,0.6704,0.4426,0.6865
S023,8,2,0.675297081,0.111111111,0.111111111,0.699083333,0.488416667,0.652583333
S023,8,3,0.676620543,,0,0.724727273,0.488090909,0.605454545
S023,9,0,0.678138375,,0,0.641916667,0.384083333,0.520583333
S023,9,1,0.669715047,,0,0.765,0.361,0.704
S023,9,2,0.679175675,0.2,0.2,0.624857143,0.434428571,0.605142857
S023,9,3,0.679469287,,0,0.5895,0.44475,0.610625
S023,9,4,0.685278296,0.2,0.2,0.581142857,0.560428571,0.621857143
S023,9,5,0.69697541,,0,0.717375,0.497625,0.6395
S023,10,0,0.674568295,,0,0.539142857,0.468571429,0.520714286
S023,10,1,0.658799887,,0,0.635,0.404545455,0.584181818
S023,10,2,0.668193698,,0,0.657625,0.402625,0.59575
S023,10,3,0.681261897,,0,0.713,0.406833333,0.62
S023,10,4,0.656763911,,0,0.659545455,0.485818182,0.642727273
S023,10,5,0.658304274,,0,0.719,0.429,0.615
S023,10,6,0.640830457,,0,0.474,0.397,0.39
S023,11,0,0.688773215,,0,0.495833333,0.586666667,0.530333333
S023,11,1,0.691546082,,0,0.5905,0.4805,0.6015
S023,11,2,0.683005333,0.5,0.5,0.377,0.5635,0.427
S023,11,3,0.672752023,,0,0.664,0.518875,0.610625
S023,11,4,0.675575912,0.142857143,0.142857143,0.6437,0.4478,0.5876
S023,11,5,0.680217743,,0,0.723,0.331,0.504
S023,11,6,0.670328975,,0,0.723,0.331,0.504
S023,12,0,0.658386946,,0,0.8125,0.551,0.8115
S023,12,1,0.658386946,,0,0.8125,0.551,0.8115
S023,13,0,0.654261887,,0,0.8125,0.551,0.8115
S023,13,1,0.630335987,,0,0.74,0.352,0.71
S023,14,0,0.658386946,,0,0.8125,0.551,0.8115
S023,14,1,0.658386946,,0,0.8125,0.551,0.8115
S023,15,0,0.658386946,,0,0.8125,0.551,0.8115
S023,15,1,0.658386946,,0,0.8125,0.551,0.8115
S023,15,2,0.658386946,,0,0.8125,0.551,0.8115
S023,16,0,0.621905625,,0,0.799,0.3535,0.649
S023,16,1,0.662947118,0.090909091,0.090909091,0.668411765,0.467294118,0.628352941
S023,16,2,0.672180116,,0,0.5606,0.6176,0.5932
S023,16,3,0.640506983,,0,0.7635,0.2835,0.5635
S023,16,4,0.679382026,,0,0.651,0.586,0.5584
S023,16,5,0.664184451,,0,0.696125,0.4795,0.5725
S023,16,6,0.669642985,,0,0.62205,0.45615,0.58665
S023,16,7,0.680293322,,0,0.6122,0.4306,0.6388
S023,17,0,0.672378778,0.5,0.5,0.709833333,0.567333333,0.736166667
S023,17,1,0.672520757,0.217391304,0.217391304,0.6534,0.5323,0.701166667
S023,17,2,0.667777002,,0,0.663333333,0.387,0.580333333
S023,18,0,0.667723536,0.076923077,0.076923077,0.5935,0.4801875,0.6155625
S023,18,1,0.630521834,,0,0.51,0.656,0.472
S023,18,2,0.663253009,,0,0.538,0.545,0.5615
S023,18,3,0.687904298,0.25,0.25,0.4017,0.584,0.5755
S023,18,4,0.662962496,,0,0.636272727,0.469454545,0.572
S023,18,5,0.674248219,,0,0.3796,0.526,0.4802
S023,18,6,0.660812318,,0,0.6344,0.4542,0.5194
S023,18,7,0.68416816,,0,0.662076923,0.453846154,0.692384615
S023,19,0,0.641991138,,0,0.661666667,0.314333333,0.469666667
S023,19,1,0.632025301,,0,0.607,0.2915,0.482
S023,19,2,0.660131812,0.25,0.25,0.6815,0.63725,0.7135
S023,19,3,0.675338268,,0,0.5065,0.27025,0.46925
S023,19,4,0.654101133,0.181818182,0.181818182,0.695428571,0.481571429,0.677785714
S023,19,5,0.664529324,0.214285714,0.214285714,0.520944444,0.553722222,0.646944444
S023,19,6,0.675505817,,0,0.656,0.298833333,0.5515
S023,19,7,0.68448329,0.2,0.2,0.605869565,0.446826087,0.621304348
S023,20,0,0.664848506,,0,0.7005,0.3905,0.539
S023,20,1,0.663591325,,0,0.675333333,0.433333333,0.576333333
S023,20,2,0.664848506,,0,0.7005,0.3905,0.539
S023,20,3,0.656373084,,0,0.606142857,0.314,0.564142857
S023,20,4,0.694974124,0.1,0.1,0.593352941,0.470764706,0.634117647
S023,20,5,0.670512855,,0,0.6632,0.3867,0.5825
S023,20,6,0.657840252,,0,0.5787,0.3927,0.6621
S023,20,7,0.653333664,,0,,,
S023,20,8,0.653333664,,0,,,
S023,20,9,0.648905158,,0,0.3685,0.2995,0.411
S023,20,10,0.688742042,,0,0.789333333,0.384333333,0.64
S023,20,11,0.691324174,,0,0.849,0.4565,0.683
S023,21,0,0.690724432,,0,0.633916667,0.457,0.550166667
S023,21,1,0.629350424,,0,,,
S023,21,2,0.68156743,,0,0.557,0.465555556,0.520111111
S023,21,3,0.660833895,,0,0.671375,0.5325,0.629625
S023,21,4,0.662725985,,0,0.416,0.607666667,0.438333333
S023,21,5,0.682471693,0.25,0.25,0.6144,0.404,0.6378
S023,21,6,0.676589251,0.25,0.25,0.4292,0.5578,0.5466
S023,21,7,0.710987866,0.333333333,0.333333333,0.565,0.45775,0.63475
S023,22,0,0.679236352,,0,,,
S023,23,0,0.672256708,,0,0.659333333,0.449777778,0.548
S023,23,1,0.681104898,,0,0.652,0.476,0.7325
S023,23,2,0.661736906,,0,0.583428571,0.398857143,0.537
S023,23,3,0.66976279,,0,0.716714286,0.449571429,0.597714286
S023,23,4,0.683031619,0.333333333,0.333333333,0.562333333,0.58625,0.592833333
S023,23,5,0.690446317,,0,0.673571429,0.454571429,0.679142857
S023,23,6,0.677099884,,0,0.624166667,0.439,0.654333333
S023,23,7,0.678446293,,0,0.625571429,0.454428571,0.565428571
S023,23,8,0.663842797,,0,0.457,0.431333333,0.382666667
S023,23,9,0.671317518,0.333333333,0.333333333,0.56125,0.47975,0.48375
S023,23,10,0.669593751,,0,0.678,0.559285714,0.576428571
S023,23,11,0.672455966,,0,0.668166667,0.376666667,0.518833333
S023,23,12,0.671505511,,0,0.806666667,0.487333333,0.707666667
S023,23,13,0.675198734,,0,0.796333333,0.554333333,0.683666667
S023,23,14,0.666205585,,0,0.758,0.472666667,0.640666667
S023,23,15,0.672803879,0.5,0.5,0.657,0.498666667,0.670333333
S023,23,16,0.682209194,1,1,0.729,0.781,0.8485
S023,23,17,0.690552175,,0,0.786166667,0.3875,0.7225
S023,24,0,0.647218287,,0,0.59,0.4945,0.49
S023,24,1,0.666869104,,0,0.698,0.2765,0.426
S023,24,2,0.666869104,,0,0.698,0.2765,0.426
S023,24,3,0.67629528,,0,0.958,0.353,0.526
S023,24,4,0.673561215,,0,0.958,0.353,0.526
S023,24,5,0.675320089,,0,0.711,0.3945,0.449
S023,25,0,0.700113118,,0,0.969,0.321,0.715
S023,25,1,0.705443025,,0,0.682,0.320333333,0.474666667
S023,25,2,0.664179265,,0,0.698,0.2765,0.426
S023,25,3,0.700113118,,0,0.969,0.321,0.715
S023,25,4,0.693968177,,0,0.958,0.353,0.526
S023,25,5,0.717797041,,0,0.679,0.30025,0.4945
S023,25,6,0.691206455,,0,0.616,0.377333333,0.482833333
S023,25,7,0.690560281,,0,0.958,0.353,0.526
S023,25,8,0.647218287,,0,0.59,0.4945,0.49
S023,25,9,0.647218287,,0,0.59,0.4945,0.49
S023,25,10,0.665323436,,0,0.616666667,0.409666667,0.511333333
S023,25,11,0.690100193,,0,0.67,0.24,0.554
S023,25,12,0.688587248,,0,0.732428571,0.494571429,0.700142857
S023,25,13,0.663000762,,0,0.543,0.411,0.77125
S023,25,14,0.656469941,,0,0.6685,0.375166667,0.668333333
S023,25,15,0.667456567,,0,0.689947368,0.456842105,0.683578947
S023,25,16,0.674954355,,0,0.735,0.376333333,0.595333333
S023,25,17,0.652323425,0.5,0.5,0.337,0.66,0.606
S023,25,18,0.705390811,,0,0.7894,0.3714,0.6782
S023,25,19,0.66743201,,0,0.915,0.75,0.918
S023,25,20,0.67364943,,0,0.5666,0.4651,0.6371
S023,25,21,0.689645946,,0,0.7658,0.548,0.6418
S023,26,0,0.687913239,,0,0.721,0.510285714,0.670714286
S023,26,1,0.681138933,,0,0.6738,0.4942,0.6478
S023,27,0,0.672500908,0.25,0.25,0.632071429,0.472714286,0.537142857
S023,27,1,0.676845551,0.125,0.125,0.648571429,0.4575,0.5505
S023,27,2,0.666638374,,0,0.7232,0.3398,0.6184
S023,27,3,0.674555182,,0,0.499,0.3415,0.3945
S023,27,4,0.700577676,,0,0.695909091,0.437636364,0.632909091
S023,27,5,0.661868751,,0,0.7365,0.3585,0.639
S023,27,6,0.684999585,,0,0.775666667,0.456666667,0.597333333
S023,27,7,0.678886652,,0,0.82275,0.36725,0.624
S023,27,8,0.683227241,,0,0.654,0.34125,0.53375
S023,27,9,0.610514402,,0,,,
S023,27,10,0.680562854,,0,0.677333333,0.574,0.627
S023,27,11,0.687596679,,0,0.719142857,0.45,0.648571429
S023,27,12,0.648772538,,0,0.579,0.53775,0.71
S023,28,0,0.721947372,,0,0.72,0.384,0.455333333
S023,28,1,0.704056025,,0,0.76425,0.4795,0.6335
S023,28,2,0.691025436,0.2,0.2,0.651111111,0.429,0.574666667
S023,28,3,0.665863574,,0,0.55,0.502666667,0.407333333
S023,28,4,0.671168864,,0,0.46,0.325,0.39
S023,28,5,0.668952823,,0,0.670571429,0.442714286,0.589571429
S023,28,6,0.67520988,,0,0.5742,0.445,0.5836
S023,28,7,0.674858451,,0,0.62625,0.5045,0.629
S023,28,8,0.683198631,,0,0.6696,0.5016,0.6408
S023,29,0,0.692929685,,0,0.712,0.536,0.658625
S023,29,1,0.672587991,,0,0.7405,0.292,0.59625
S023,29,2,0.676020503,,0,0.6146,0.4522,0.6795
S023,29,3,0.684264481,0.333333333,0.333333333,0.69275,0.468,0.7055
S023,29,4,0.671293437,0.333333333,0.333333333,0.568333333,0.491666667,0.691666667
S023,29,5,0.692394555,,0,0.501666667,0.467,0.745666667
S023,29,6,0.703766584,0.25,0.25,0.48525,0.552583333,0.522833333
S023,29,7,0.688497663,,0,0.6472,0.42,0.5784
S023,30,0,0.704859793,,0,0.689857143,0.416428571,0.574285714
S023,30,1,0.690623045,0.166666667,0.166666667,0.675777778,0.443111111,0.616333333
S023,30,2,0.691400111,,0,0.629,0.572,0.681
S023,30,3,0.713091969,0.25,0.25,0.4616,0.6276,0.6414
S023,30,4,0.704211414,0.25,0.25,0.545571429,0.611714286,0.623285714
S023,31,0,0.675252914,0.25,0.25,0.534375,0.404875,0.592125
S023,31,1,0.702216566,0.4,0.4,0.455333333,0.538833333,0.5335
S023,31,2,0.682471037,,0,0.594666667,0.572333333,0.698
S023,31,3,0.67801857,,0,0.702333333,0.458333333,0.628666667
S023,31,4,0.667110443,,0,0.7185,0.5675,0.666
S023,31,5,0.649297059,,0,0.698,0.571,0.558
S023,31,6,0.682089388,,0,0.60525,0.375875,0.543
S023,31,7,0.626034737,,0,0.6145,0.25,0.37
S023,31,8,0.665039837,0.2,0.2,0.544375,0.467625,0.5425
S023,31,9,0.66143471,,0,0.67,0.24,0.554
S023,32,0,0.665261924,,0,0.700333333,0.381833333,0.627666667
S023,32,1,0.686819732,,0,0.6704,0.4426,0.6865
S023,32,2,0.675297081,0.111111111,0.111111111,0.699083333,0.488416667,0.652583333
S023,32,3,0.676620543,,0,0.724727273,0.488090909,0.605454545
S023,33,0,0.678138375,,0,0.641916667,0.384083333,0.520583333
S023,33,1,0.669715047,,0,0.765,0.361,0.704
S023,33,2,0.679175675,0.2,0.2,0.624857143,0.434428571,0.605142857
S023,33,3,0.679469287,,0,0.5895,0.44475,0.610625
S023,33,4,0.685278296,0.2,0.2,0.581142857,0.560428571,0.621857143
S023,33,5,0.69697541,,0,0.717375,0.497625,0.6395
S023,34,0,0.674568295,,0,0.539142857,0.468571429,0.520714286
S023,34,1,0.658799887,,0,0.635,0.404545455,0.584181818
S023,34,2,0.668193698,,0,0.657625,0.402625,0.59575
S023,34,3,0.681261897,,0,0.713,0.406833333,0.62
S023,34,4,0.656763911,,0,0.659545455,0.485818182,0.642727273
S023,34,5,0.658304274,,0,0.719,0.429,0.615
S023,34,6,0.640830457,,0,0.474,0.397,0.39
S023,35,0,0.688773215,,0,0.495833333,0.586666667,0.530333333
S023,35,1,0.691546082,,0,0.5905,0.4805,0.6015
S023,35,2,0.683005333,0.5,0.5,0.377,0.5635,0.427
S023,35,3,0.672752023,,0,0.664,0.518875,0.610625
S023,35,4,0.675575912,0.142857143,0.142857143,0.6437,0.4478,0.5876
S023,35,5,0.680217743,,0,0.723,0.331,0.504
S023,35,6,0.670328975,,0,0.723,0.331,0.504
S023,36,0,0.658386946,,0,0.8125,0.551,0.8115
S023,36,1,0.658386946,,0,0.8125,0.551,0.8115
S023,37,0,0.654261887,,0,0.8125,0.551,0.8115
S023,37,1,0.630335987,,0,0.74,0.352,0.71
S023,38,0,0.658386946,,0,0.8125,0.551,0.8115
S023,38,1,0.658386946,,0,0.8125,0.551,0.8115
S023,39,0,0.658386946,,0,0.8125,0.551,0.8115
S023,39,1,0.658386946,,0,0.8125,0.551,0.8115
S023,39,2,0.658386946,,0,0.8125,0.551,0.8115
S023,40,0,0.621905625,,0,0.799,0.3535,0.649
S023,40,1,0.662947118,0.090909091,0.090909091,0.668411765,0.467294118,0.628352941
S023,40,2,0.672180116,,0,0.5606,0.6176,0.5932
S023,40,3,0.640506983,,0,0.7635,0.2835,0.5635
S023,40,4,0.679382026,,0,0.651,0.586,0.5584
S023,40,5,0.664184451,,0,0.696125,0.4795,0.5725
S023,40,6,0.669642985,,0,0.62205,0.45615,0.58665
S023,40,7,0.680293322,,0,0.6122,0.4306,0.6388
S023,41,0,0.672378778,0.5,0.5,0.709833333,0.567333333,0.736166667
S023,41,1,0.672520757,0.217391304,0.217391304,0.6534,0.5323,0.701166667
S023,41,2,0.667777002,,0,0.663333333,0.387,0.580333333
S023,42,0,0.667723536,0.076923077,0.076923077,0.5935,0.4801875,0.6155625
S023,42,1,0.630521834,,0,0.51,0.656,0.472
S023,42,2,0.663253009,,0,0.538,0.545,0.5615
S023,42,3,0.687904298,0.25,0.25,0.4017,0.584,0.5755
S023,42,4,0.662962496,,0,0.636272727,0.469454545,0.572
S023,42,5,0.674248219,,0,0.3796,0.526,0.4802
S023,42,6,0.660812318,,0,0.6344,0.4542,0.5194
S023,42,7,0.68416816,,0,0.662076923,0.453846154,0.692384615
S023,43,0,0.641991138,,0,0.661666667,0.314333333,0.469666667
S023,43,1,0.632025301,,0,0.607,0.2915,0.482
S023,43,2,0.660131812,0.25,0.25,0.6815,0.63725,0.7135
S023,43,3,0.675338268,,0,0.5065,0.27025,0.46925
S023,43,4,0.654101133,0.181818182,0.181818182,0.695428571,0.481571429,0.677785714
S023,43,5,0.664529324,0.214285714,0.214285714,0.520944444,0.553722222,0.646944444
S023,43,6,0.675505817,,0,0.656,0.298833333,0.5515
S023,43,7,0.68448329,0.2,0.2,0.605869565,0.446826087,0.621304348
S023,44,0,0.664848506,,0,0.7005,0.3905,0.539
S023,44,1,0.663591325,,0,0.675333333,0.433333333,0.576333333
S023,44,2,0.664848506,,0,0.7005,0.3905,0.539
S023,44,3,0.656373084,,0,0.606142857,0.314,0.564142857
S023,44,4,0.694974124,0.1,0.1,0.593352941,0.470764706,0.634117647
S023,44,5,0.670512855,,0,0.6632,0.3867,0.5825
S023,44,6,0.657840252,,0,0.5787,0.3927,0.6621
S023,44,7,0.653333664,,0,,,
S023,44,8,0.653333664,,0,,,
S023,44,9,0.648905158,,0,0.3685,0.2995,0.411
S023,44,10,0.688742042,,0,0.789333333,0.384333333,0.64
S023,44,11,0.691324174,,0,0.849,0.4565,0.683
S023,45,0,0.690724432,,0,0.633916667,0.457,0.550166667
S023,45,1,0.629350424,,0,,,
S023,45,2,0.68156743,,0,0.557,0.465555556,0.520111111
S023,45,3,0.660833895,,0,0.671375,0.5325,0.629625
S023,45,4,0.662725985,,0,0.416,0.607666667,0.438333333
S023,45,5,0.682471693,0.25,0.25,0.6144,0.404,0.6378
S023,45,6,0.676589251,0.25,0.25,0.4292,0.5578,0.5466
S023,45,7,0.710987866,0.333333333,0.333333333,0.565,0.45775,0.63475
S023,46,0,0.679236352,,0,,,
S023,47,0,0.672256708,,0,0.659333333,0.449777778,0.548
S023,47,1,0.681104898,,0,0.652,0.476,0.7325
S023,47,2,0.661736906,,0,0.583428571,0.398857143,0.537
S023,47,3,0.66976279,,0,0.716714286,0.449571429,0.597714286
S023,47,4,0.683031619,0.333333333,0.333333333,0.562333333,0.58625,0.592833333
S023,47,5,0.690446317,,0,0.673571429,0.454571429,0.679142857
S023,47,6,0.677099884,,0,0.624166667,0.439,0.654333333
S023,47,7,0.678446293,,0,0.625571429,0.454428571,0.565428571
S023,47,8,0.663842797,,0,0.457,0.431333333,0.382666667
S023,47,9,0.671317518,0.333333333,0.333333333,0.56125,0.47975,0.48375
S023,47,10,0.669593751,,0,0.678,0.559285714,0.576428571
S023,47,11,0.672455966,,0,0.668166667,0.376666667,0.518833333
S023,47,12,0.671505511,,0,0.806666667,0.487333333,0.707666667
S023,47,13,0.675198734,,0,0.796333333,0.554333333,0.683666667
S023,47,14,0.666205585,,0,0.758,0.472666667,0.640666667
S023,47,15,0.672803879,0.5,0.5,0.657,0.498666667,0.670333333
S023,47,16,0.682209194,1,1,0.729,0.781,0.8485
S023,47,17,0.690552175,,0,0.786166667,0.3875,0.7225
S024,0,0,0.684565604,,0,0.6592,0.4342,0.5054
S024,0,1,0.684944689,,0,0.7885,0.409,0.618166667
S024,0,2,0.666933775,,0,0.671666667,0.415,0.511
S024,0,3,0.669283509,,0,0.669,0.36575,0.58725
S024,0,4,0.703915298,,0,0.743333333,0.431,0.516
S024,0,5,0.682846069,0.1,0.1,0.612692308,0.387846154,0.559615385
S024,0,6,0.660850048,0.090909091,0.090909091,0.592473684,0.457,0.601736842
S024,1,0,0.683054447,0.1,0.1,0.594333333,0.486333333,0.6008
S024,1,1,0.661537111,,0,0.580636364,0.431863636,0.555909091
S024,2,0,0.699754775,0.333333333,0.333333333,0.444,0.479,0.426090909
S024,2,1,0.66771096,,0,0.601846154,0.500230769,0.631923077
S024,2,2,0.684150338,,0,0.679875,0.462,0.654625
S024,3,0,0.680354536,0.111111111,0.111111111,0.566,0.459846154,0.551461538
S024,3,1,0.672884762,,0,0.668533333,0.478066667,0.628066667
S024,4,0,0.662543654,,0,0.693125,0.46825,0.6155
S024,4,1,0.661152422,,0,0.693625,0.394125,0.6185
S024,5,0,0.686624587,0.25,0.25,0.392333333,0.627888889,0.545888889
S024,5,1,0.687233567,0.285714286,0.285714286,0.581181818,0.581454545,0.609909091
S024,5,2,0.668495595,1,1,0.4065,0.431,0.4695
S024,5,3,0.671879232,,0,0.638,0.361625,0.509
S024,5,4,0.669698238,,0,0.636666667,0.489333333,0.656
S024,6,0,0.685491502,,0,0.762666667,0.376333333,0.626666667
S024,6,1,0.694570839,,0,0.530444444,0.528407407,0.499518519
S024,6,2,0.64474386,,0,0.6705,0.595,0.567
S024,6,3,0.657301784,,0,0.704,0.563333333,0.596333333
S024,6,4,0.691357434,0.2,0.2,0.500857143,0.587285714,0.552714286
S024,6,5,0.636540294,,0,0.6705,0.595,0.567
S024,7,0,0.663202882,,0,0.550888889,0.398222222,0.536
S024,7,1,0.682569265,,0,0.655428571,0.501142857,0.682714286
S024,7,2,0.680087984,,0,0.553777778,0.475888889,0.590444444
S024,7,3,0.678927064,,0,0.529416667,0.45175,0.530083333
S024,7,4,0.659755707,,0,0.698428571,0.421357143,0.641357143
S024,8,0,0.671134293,,0,0.704833333,0.4455,0.702
S024,8,1,0.670460701,0.111111111,0.111111111,0.618692308,0.388,0.533307692
S024,9,0,0.696690977,0.333333333,0.333333333,0.4636,0.5704,0.5896
S024,9,1,0.666662455,,0,0.594064516,0.39516129,0.590096774
S024,9,2,0.661340117,,0,0.6582,0.3336,0.495
S024,10,0,0.701241612,,0,0.60125,0.493333333,0.521416667
S024,10,1,0.685415626,,0,0.649333333,0.4185,0.488666667
S024,10,2,0.687763572,0.333333333,0.333333333,0.565,0.4466,0.5512
S024,10,3,0.701114178,,0,0.5243,0.4253,0.4744
S024,10,4,0.679195225,,0,0.650125,0.336875,0.518625
S024,10,5,0.673774898,,0,0.760333333,0.477333333,0.525
S024,10,6,0.682216048,0.333333333,0.333333333,0.644,0.4475,0.647
S024,10,7,0.668357968,,0,0.7085,0.449,0.7495
S024,11,0,0.659950495,,0,0.6698,0.403,0.5898
S024,11,1,0.66980499,0.05,0.05,0.590482759,0.420448276,0.494862069
S024,11,2,0.70119375,,0,0.439,0.3924,0.3894
S024,12,0,0.699275494,,0,0.7123,0.4404,0.6023
S024,12,1,0.690689981,0.045454545,0.045454545,0.655647059,0.438588235,0.598294118
S024,13,0,0.712642252,0.166666667,0.166666667,0.643727273,0.432272727,0.591363636
S024,13,1,0.667503417,0.2,0.2,0.5865,0.494785714,0.587214286
S024,14,0,0.680739939,,0,0.670214286,0.447571429,0.634714286
S024,14,1,0.679195464,,0,0.742,0.448666667,0.628666667
S024,14,2,0.686787307,0.125,0.125,0.6152,0.433666667,0.587266667
S024,14,3,0.694221973,0.142857143,0.142857143,0.630818182,0.461272727,0.622545455
S024,14,4,0.657980323,,0,0.654,0.459,0.578
S024,14,5,0.691337049,,0,0.636333333,0.460666667,0.682
S024,15,0,0.68888092,,0,0.615375,0.381125,0.47775
S024,15,1,0.63772732,,0,0.458333333,0.389,0.362333333
S024,15,2,0.637512565,,0,0.474,0.397,0.39
S024,15,3,0.663877666,,0,0.604,0.303333333,0.456333333
S024,15,4,0.682937205,0.111111111,0.111111111,0.567391304,0.435913043,0.579478261
S024,15,5,0.650318801,,0,0.672333333,0.253333333,0.519333333
S024,15,6,0.671727598,,0,0.624166667,0.489833333,0.63925
S024,15,7,0.662838399,,0,0.545,0.331666667,0.355666667
